record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR007723,21.04.2026,MANDI015,Kurukshetra,corn,2131.5948427456715,"Rs. 2,459","2,295.49/-","Rs. 2,090"
PR011043,2026-05-30,mandi_006,Moga,Narma,6910.28,8423.119572063546,,"Rs. 6,620"
PR002787,24-Aug-2026,023,Ludhiana,Kapas,5743.2,6368.01,,"Rs. 6,620"
PR010221,08-09-2026,MANDI049,,corn,"₹1,972.94",2375.51,"2,174.23/-",
PR006060,30.05.2026,,Ludhiana,चावल,2063.213994665403,"Rs. 2,478","Rs. 2,271","₹2,183.00"
PR003340,14-Apr-2026,MANDI049,Ludhiana,Makki,"₹2,129.25","₹2,323.41","INR 2,226","INR 2,090"
PR006498,03.01.2026,mandi_005,Hisar,Mustard,5470.0,6535.1996394942025,"INR 6,003","₹5,650.00"
PR009653,10/08/2026,,Ludhiana,मक्का,1814.9288458124756,1925.267638600847,"INR 1,870",2090
PR002920,24.07.2026,MANDI050,Karnal,wheat,2207.56,"INR 2,343","Rs. 2,275","2,275.00/-"
PR010854,2026-09-01,M024,Fatehabad,corn,"₹1,861.61","INR 2,256","₹2,058.56","₹2,090.00"
PR009125,01/07/2026,MANDI011,Ambala,Sugarcane,"Rs. 3,292","₹3,568.13",3430.31,"Rs. 3,500"
PR004940,02-May-2026,mandi_041,Karnal,wheat,"₹2,327.91","2,456.82/-","Rs. 2,392",
PR011095,07-28-2026,MANDI040,Ferozepur,गेहूं,"Rs. 2,189","INR 2,559",,
PR008229,2026-01-12,MANDI035,Fatehabad,Makka,2069.493624595327,"Rs. 2,197",2133.0,"₹2,090.00"
PR001660,25.01.2026,M001,Sirsa,corn,"1,929.58/-","INR 2,109","INR 2,019","INR 2,090"
PR001822,2026/08/04,MANDI026,,corn,"Rs. 2,055","INR 2,210","Rs. 2,133","Rs. 2,090"
PR001477,2026-08-31,,,गन्ना,"3,305.72/-",3650.04,"3,477.88/-","₹3,500.00"
PR009880,17/08/2026,MANDI009,Bathinda,WHEAT,2317.86,2612.09,2464.97,2275
PR010760,04-25-2026,MANDI018,,गन्ना,3096.2331587127005,3735.51,"3,415.87/-",3500
PR007306,2026-02-07,MANDI028,Sirsa,Ganna,3084.22,"Rs. 3,297",,"₹3,500.00"
PR003208,2026-03-02,M013,Sirsa,Ganne,3054.17,3643.62,"₹3,348.90",3500
PR005286,2026-06-10,M014,Ludhiana,Corn,"Rs. 1,890","₹2,318.60","2,104.19/-","Rs. 2,090"
PR001991,28-Mar-2026,M004,Bathinda,Chawal,2048.8275895464185,"2,539.83/-","2,294.33/-","₹2,183.00"
PR008169,2026-02-01,mandi_017,,Makka,2034.1,"₹2,538.18",2286.14,2090
PR005485,06-24-2026,,,Sugarcane,"₹3,517.07","4,143.97/-","INR 3,831",3500
PR005940,21.03.2026,,Ambala,Ganne,"₹3,671.88","4,577.59/-",4124.732696462534,"₹3,500.00"
PR005349,27.05.2026,MANDI004,Hisar,GEHUN,"INR 2,332",2567.297864519862,"₹2,449.56",2275
PR008426,21.06.2026,MANDI-057,Moga,Narma,6616.66,"₹7,161.63","₹6,889.15","Rs. 6,620"
PR004381,05.04.2026,MANDI003,Patiala,Makki,"Rs. 1,947",,"2,053.05/-","Rs. 2,090"
PR007149,2026/06/01,,Ferozepur,sugarcane,"INR 3,538","4,228.90/-",,"3,500.00/-"
PR008440,21-Jul-2026,mandi022,Moga,चावल,"₹1,917.72",2283.9890308584067,2100.86,
PR005421,2026-08-27,MANDI-022,Bathinda,Cotton,"6,777.05/-",,7047.119974176496,"₹6,620.00"
PR008375,2026-08-07,M017,Bathinda,सरसों,"5,910.05/-","₹6,472.38","₹6,191.21","INR 5,650"
PR007532,25.06.2026,mandi030,Hisar,Dhaan,"Rs. 2,270",2828.57,"2,549.22/-","INR 2,183"
PR011922,13.07.2026,mandi_004,,sugarcane,"₹3,022.82",3762.6468234642975,"INR 3,393",3500
PR005442,17.06.2026,MANDI-033,Amritsar,Sugarcane,"3,176.72/-","3,887.98/-",3532.35,"INR 3,500"
PR000907,16.03.2026,MANDI-048,Bathinda,Sugarcane,3526.68,"Rs. 3,965","₹3,745.93","₹3,500.00"
PR010079,2026/07/26,,Ferozepur,Ganne,"₹3,365.21",,"Rs. 3,671",3500
PR002048,2026-06-16,MANDI-034,Amritsar,Corn,"₹2,070.19",2585.29,2327.74,"Rs. 2,090"
PR007074,10.04.2026,mandi_045,Bathinda,Chawal,1944.7103850307815,"INR 2,190",2067.33,2183
PR008790,2026-02-12,,Sirsa,मक्का,1818.31,"2,220.97/-","INR 2,020","INR 2,090"
PR009978,04-21-2026,024,Fatehabad,Gehun,"₹2,032.28","₹2,518.37",2275.32,2275
PR005334,07-13-2026,mandi_044,,WHEAT,"₹2,194.62",2312.64,2253.630751720043,"2,275.00/-"
PR003525,03-01-2026,MANDI-029,Fatehabad,धान,"INR 2,069","INR 2,516","INR 2,293","INR 2,183"
PR001230,11.06.2026,MANDI049,Sirsa,Kapas,6586.83,"₹7,859.01","₹7,222.92","₹6,620.00"
PR005158,2026-06-05,,Amritsar,cotton,"₹6,831.13","INR 8,538","Rs. 7,684","Rs. 6,620"
PR001923,08-Apr-2026,MANDI-041,Ludhiana,cotton,"INR 6,263",7657.13,"₹6,960.10","₹6,620.00"
PR003877,2026/05/31,mandi_024,Hisar,Gehun,"Rs. 2,196","INR 2,428",2312.34,"₹2,275.00"
PR009164,21/07/2026,mandi015,Ludhiana,धान,"₹2,083.63",,2336.75,"Rs. 2,183"
PR000395,31.07.2026,MANDI-019,Kurukshetra,Chawal,2123.1,2232.46,"₹2,177.78",
PR010935,16-Jul-2026,M032,Jalandhar,mustard,,,5846.27,"5,650.00/-"
PR006689,2026-08-16,M038,Karnal,Sugarcane,3436.39,"INR 4,219","₹3,827.84",
PR011996,17/03/2026,018,Kurukshetra,Dhaan,"2,124.50/-","₹2,424.28","INR 2,274","Rs. 2,183"
PR007446,27.03.2026,M019,Amritsar,mustard,"5,710.14/-","6,505.52/-","6,107.83/-",5650
PR002994,2026-02-21,,Jalandhar,Makka,"INR 1,881",2123.28,"INR 2,002","Rs. 2,090"
PR002871,2026-01-02,MANDI022,Jalandhar,Wheat,2315.872511347835,"₹2,677.49",2496.6798718708983,2275
PR010645,28/06/2026,,Amritsar,Sarson,4938.75,5544.39,"₹5,241.57",5650
PR004536,06/02/2026,mandi013,Moga,Narma,5789.52,,6265.65,6620
PR006699,2026-08-05,,,mustard,5650.837471238683,"₹6,433.15",6041.99,5650
PR002085,19.07.2026,MANDI-056,Sirsa,mustard,4802.73,"Rs. 5,900","INR 5,352","INR 5,650"
PR004474,2026-05-08,mandi_004,Karnal,Narma,"6,876.44/-","Rs. 8,105",7490.9,6620
PR009323,07-26-2026,,,corn,1991.75,2333.92,"Rs. 2,163","₹2,090.00"
PR010399,16-Feb-2026,M034,,Wheat,"INR 2,018",2299.1552228988476,"₹2,158.63","₹2,275.00"
PR006542,2026-05-03,021,Jalandhar,Mustard,"₹5,450.08",6587.76,"₹6,018.92",5650
PR002508,28/01/2026,MANDI012,Amritsar,Sarso,5092.12,"Rs. 5,798","Rs. 5,445",5650
PR007257,2026-08-08,mandi028,,कपास,5721.968893976612,"6,600.96/-","Rs. 6,161","Rs. 6,620"
PR010046,2026/08/06,mandi055,Kurukshetra,गन्ना,"3,309.31/-","INR 3,766","Rs. 3,538","INR 3,500"
PR010518,03-05-2026,,,GEHUN,"₹2,165.18","₹2,533.25",2349.21,2275
PR002910,2026/05/11,MANDI016,Karnal,WHEAT,"₹2,337.91",2738.08,"₹2,537.99","₹2,275.00"
PR002955,22/02/2026,MANDI022,Hisar,WHEAT,2226.77,"₹2,533.50","Rs. 2,380","INR 2,275"
PR008716,07/06/2026,MANDI048,Hisar,Basmati,"Rs. 1,927",2278.38,"2,102.59/-","Rs. 2,183"
PR006462,01-20-2026,MANDI041,Moga,गेहूं,2375.24,2615.863976732938,"Rs. 2,496",
PR006366,30-Jun-2026,mandi023,Ferozepur,mustard,"INR 4,854",5687.46,"Rs. 5,271",
PR000489,2026/05/28,mandi043,Kurukshetra,Gehun,2152.04,"₹2,671.03",2411.5324664121126,2275
PR005817,27.03.2026,M015,Ferozepur,Ganne,"INR 3,663","INR 4,303","INR 3,983","₹3,500.00"
PR002666,28/05/2026,MANDI051,Patiala,सरसों,"₹5,818.12","Rs. 6,614",6216.2,
PR009668,2026/09/02,mandi_031,Jalandhar,चावल,"Rs. 1,944",2337.43,2140.62,"₹2,183.00"
PR010182,09.01.2026,MANDI-036,Fatehabad,गेहूं,2119.81,2529.34,"2,324.57/-","INR 2,275"
PR010289,26.08.2026,MANDI046,Bathinda,GEHUN,"INR 1,998",2243.21,2120.6643422759134,"₹2,275.00"
PR007809,04-16-2026,MANDI008,Patiala,धान,1944.89,"2,333.10/-","2,139.00/-","₹2,183.00"
PR008876,19-Mar-2026,MANDI056,Amritsar,Narma,"Rs. 5,845","Rs. 7,231",6538.3,
PR001835,05/08/2026,MANDI009,,corn,"₹2,039.93",2322.6135860505156,"Rs. 2,181","₹2,090.00"
PR005093,13-Apr-2026,MANDI028,Sirsa,गन्ना,"₹3,403.20","₹3,843.28","INR 3,623",
PR008641,2026/07/20,MANDI047,Patiala,WHEAT,2229.94,"Rs. 2,397",2313.29,
PR002031,2026-09-04,mandi_005,,चावल,"Rs. 2,280",2536.82,2408.35,"Rs. 2,183"
PR007745,13-Aug-2026,MANDI-030,Ferozepur,Makka,"Rs. 2,065",2403.44,2234.31,"₹2,090.00"
PR005406,04-20-2026,,Jalandhar,Ganna,3584.41,,"₹3,899.27",3500
PR003293,2026/05/04,mandi_033,,Cotton,"INR 6,736",7582.09,"₹7,158.90","₹6,620.00"
PR006623,01-23-2026,mandi_043,Moga,mustard,,6638.34,"Rs. 6,031",5650
PR008940,11.03.2026,,Jalandhar,corn,"₹1,820.09","₹2,157.13","INR 1,989",2090
PR009363,2026-08-07,mandi038,Ludhiana,cotton,5778.6,"₹6,647.31",6212.954711239272,6620
PR010892,23-Jan-2026,049,Karnal,Kapas,"₹6,819.22",8475.63,"INR 7,647","₹6,620.00"
PR000062,2026-02-20,MANDI-043,Karnal,Sarso,5527.21,6389.556595376062,"₹5,958.38","Rs. 5,650"
PR009374,2026/05/10,,Ambala,Mustard,"INR 4,855",5674.81,5264.792370999603,5650
PR008267,04.05.2026,MANDI019,,Mustard,"4,810.18/-","Rs. 5,874",,5650
PR003681,2026/01/28,MANDI-004,Jalandhar,Sugarcane,3633.32,"3,883.48/-","₹3,758.40","Rs. 3,500"
PR000450,30/04/2026,mandi_001,Ludhiana,paddy,2150.18,"₹2,354.91","2,252.55/-","Rs. 2,183"
PR002200,2026-01-25,MANDI056,Ludhiana,मक्का,2146.56,2367.1,"Rs. 2,257",2090
PR007892,06-21-2026,MANDI017,Ferozepur,Makki,1974.04,2420.38,2197.209816333458,"Rs. 2,090"
PR001643,2026/05/15,MANDI045,Ludhiana,गन्ना,"Rs. 3,348",3745.07,3546.67,
PR001097,23-Feb-2026,,Ferozepur,Kanak,"Rs. 2,242","₹2,568.15","₹2,405.02","₹2,275.00"
PR010990,2026-01-24,MANDI-007,,Cotton,"₹6,067.27","INR 7,400",6733.78,"6,620.00/-"
PR010317,07.09.2026,044,Karnal,mustard,,"INR 5,801","INR 5,329","5,650.00/-"
PR003069,21.06.2026,MANDI040,Ludhiana,Sugarcane,"₹3,442.46",4038.9625138023325,"3,740.71/-","INR 3,500"
PR010359,09-Jun-2026,mandi_014,Ludhiana,कपास,6303.91,,6494.860772912013,6620
PR001238,30/03/2026,001,Sirsa,धान,"2,148.21/-","Rs. 2,544","2,345.91/-",2183
PR007066,16-Jun-2026,mandi055,Karnal,Makki,"INR 1,930","Rs. 2,362",2145.85,"₹2,090.00"
PR005577,28.04.2026,MANDI029,Bathinda,Kapas,6220.53,"INR 6,862","INR 6,541",6620
PR011647,05-06-2026,MANDI045,Jalandhar,Dhaan,2139.94,2492.47,2316.2,2183
PR007407,02.08.2026,mandi_030,Jalandhar,Cotton,6900.621650174188,8215.038082413746,"₹7,557.83","₹6,620.00"
PR005431,2026-03-26,,,mustard,5874.911446857766,"7,340.02/-",6607.466234609245,
PR002867,01-04-2026,MANDI030,Kurukshetra,corn,"₹1,939.45","INR 2,303","INR 2,121","₹2,090.00"
PR005568,25/05/2026,MANDI-025,Hisar,Narma,5808.281755826744,,"₹6,399.30",6620
PR003442,2026-04-25,mandi_048,Ambala,Makka,"Rs. 1,782","₹2,078.77","Rs. 1,930","2,090.00/-"
PR001786,05.06.2026,mandi_010,Kurukshetra,Cotton,,6580.986166407294,"₹6,306.00",6620
PR006067,2026-05-09,MANDI044,Moga,Sarson,"₹5,150.86",6268.41,5709.634498959445,"5,650.00/-"
PR011826,2026-01-23,mandi_011,Ferozepur,Makki,"₹1,832.26","Rs. 2,192",,"2,090.00/-"
PR002177,14/07/2026,mandi_010,Ambala,Wheat,"Rs. 2,074",2279.94,2176.77,"INR 2,275"
PR004017,2026/08/14,mandi_001,,corn,,2010.94,"₹1,924.14",
PR010879,2026-01-14,MANDI039,Jalandhar,corn,"Rs. 1,888","2,300.58/-","₹2,094.07","2,090.00/-"
PR004040,2026-04-04,MANDI010,Ludhiana,Chawal,,2513.340247964303,2284.774327602282,"INR 2,183"
PR004902,11-Feb-2026,MANDI028,Fatehabad,paddy,,"INR 2,130","INR 2,065","Rs. 2,183"
PR006039,03/09/2026,MANDI045,,गेहूं,2174.45,"2,358.25/-","₹2,266.35","2,275.00/-"
PR003801,2026/05/18,,Amritsar,Sugarcane,"₹3,194.43","INR 3,932",3563.39,3500
PR011629,2026-05-12,mandi_042,Patiala,Dhaan,"₹1,948.68","₹2,118.47","₹2,033.57",
PR001492,2026/08/08,045,,sugarcane,3296.026537956503,"3,807.11/-",3551.570162443291,"Rs. 3,500"
PR007279,02-Feb-2026,,Fatehabad,Narma,6048.12,"INR 6,486","Rs. 6,267",6620
PR003120,08/03/2026,mandi050,Karnal,धान,1922.07,"INR 2,238",2079.88,"₹2,183.00"
PR006140,2026-05-12,MANDI011,Hisar,Mustard,5931.49,7048.460987876932,6489.98,5650
PR004298,10/05/2026,MANDI025,,गन्ना,3344.63,3690.06,"Rs. 3,517",
PR005027,24/08/2026,M010,Kurukshetra,Makka,"Rs. 2,131",2536.49,"INR 2,334","Rs. 2,090"
PR007572,01-30-2026,M028,Amritsar,Cotton,"6,785.28/-","₹7,851.09",7318.18,6620
PR006149,2026-06-29,MANDI008,Kurukshetra,धान,"INR 1,979","Rs. 2,170",,2183
PR000525,21/03/2026,,Sirsa,Gehun,,2249.67,"INR 2,114",2275
PR002225,29-Jul-2026,mandi028,Ludhiana,Sarso,"INR 5,419","INR 5,789",5603.736734934802,
PR005097,2026/06/25,MANDI033,Moga,Gehun,"Rs. 2,298","INR 2,491",2394.79,"Rs. 2,275"
PR000216,07/05/2026,MANDI032,,corn,1801.10783473866,2063.7233578245264,"Rs. 1,932",
PR000326,27-Mar-2026,MANDI042,Fatehabad,sugarcane,"Rs. 3,651","4,056.37/-",3853.57,"3,500.00/-"
PR000678,2026-04-03,MANDI-033,Ferozepur,Rice,"₹2,233.49",,2311.57,2183
PR002338,01.09.2026,mandi037,Karnal,Makki,"₹2,051.11","INR 2,350","₹2,200.79","₹2,090.00"
PR011021,06-13-2026,mandi056,Kurukshetra,Cotton,6947.02,7850.0,"INR 7,399",6620
PR011529,2026/03/15,MANDI021,Ludhiana,Corn,"Rs. 1,867",2295.64,"Rs. 2,081",2090
PR005573,2026-05-04,028,Ambala,Ganna,3560.32,"4,034.97/-","INR 3,798",3500
PR002236,08-04-2026,mandi_052,,गेहूं,2016.5,2490.54,2253.52,"₹2,275.00"
PR003745,2026-08-26,mandi_047,Patiala,sugarcane,3396.04,3788.5,"Rs. 3,592","₹3,500.00"
PR001162,2026/01/19,MANDI-020,,GEHUN,"1,985.54/-","2,441.80/-","₹2,213.67","INR 2,275"
PR004882,07.06.2026,mandi_013,Jalandhar,sugarcane,3257.73182959551,,3613.12,"INR 3,500"
PR003271,21-Feb-2026,mandi010,,गन्ना,"₹3,145.83","INR 3,333","INR 3,239",
PR008437,01-06-2026,MANDI004,,Wheat,,"INR 2,366",2249.45,2275
PR011119,09/01/2026,mandi_048,Ambala,Sarso,5378.635139189006,"₹6,036.96","₹5,707.80",5650
PR010089,2026-08-31,mandi034,Hisar,sugarcane,3263.9892881698993,3686.8064516066183,"3,475.40/-",
PR009407,03-10-2026,mandi040,Amritsar,paddy,"Rs. 2,002",2328.64,2165.55,"₹2,183.00"
PR002859,2026/06/04,MANDI048,Ferozepur,Ganne,3296.71,3847.94,3572.32,"₹3,500.00"
PR002169,05-Jan-2026,mandi038,Amritsar,Kapas,"Rs. 5,988","Rs. 6,733","6,360.45/-",
PR008964,2026/08/03,mandi_008,Kurukshetra,paddy,1926.86,"₹2,139.25",2033.06,2183
PR008914,08-14-2026,mandi_033,Bathinda,Sarso,"Rs. 5,352","INR 6,164","₹5,758.33","Rs. 5,650"
PR011759,09-04-2026,MANDI045,Ambala,wheat,"Rs. 2,140","INR 2,599",2369.6361614306643,"INR 2,275"
PR005209,04-May-2026,MANDI043,Bathinda,Sugarcane,"Rs. 3,214",,3562.42,"3,500.00/-"
PR010129,15.08.2026,mandi_030,Hisar,corn,1842.73,"Rs. 2,264","Rs. 2,053","₹2,090.00"
PR011258,05.05.2026,MANDI017,,मक्का,"2,181.39/-","Rs. 2,459","₹2,320.28","₹2,090.00"
PR001084,07/01/2026,MANDI036,Kurukshetra,Ganna,3390.4363467071425,"3,620.71/-","Rs. 3,506","3,500.00/-"
PR003529,15.01.2026,mandi_025,Ambala,Kapas,"₹6,107.68","₹7,011.60",6559.64,"Rs. 6,620"
PR000676,22-Feb-2026,,,गेहूं,"INR 2,226","₹2,481.62","₹2,354.03",
PR009799,09.05.2026,MANDI055,Amritsar,Makki,"₹2,100.49",2521.5949523923705,2311.04,2090
PR005392,12/03/2026,057,Ferozepur,Maize,2136.99,"2,388.47/-","INR 2,263","Rs. 2,090"
PR008721,22-May-2026,MANDI046,Jalandhar,Chawal,2004.45,"INR 2,277","₹2,140.63","₹2,183.00"
PR000327,2026-08-11,052,Hisar,Sugarcane,"3,122.38/-","₹3,780.12",3451.25,3500
PR001480,2026-08-19,MANDI-052,Sirsa,Maize,,"INR 2,072","₹1,985.15","₹2,090.00"
PR000415,08-13-2026,M024,,Dhaan,2106.13,"Rs. 2,226","2,166.22/-","₹2,183.00"
PR002623,2026-01-31,MANDI014,Fatehabad,mustard,5209.51,6132.29,5670.9,"₹5,650.00"
PR008230,12-Aug-2026,021,Bathinda,sugarcane,3604.66,"₹4,374.23",3989.442497823127,"INR 3,500"
PR006297,2026-02-08,mandi_004,Ferozepur,Paddy,"₹1,979.84","INR 2,239",2109.45,"INR 2,183"
PR000560,02-May-2026,,Ferozepur,गन्ना,3381.14,3998.38,3689.761424833261,"₹3,500.00"
PR000539,03-03-2026,mandi_045,Moga,GEHUN,"₹2,120.97",2282.6,"₹2,201.78",2275
PR007033,2026-06-11,mandi_029,Ferozepur,Makki,2124.330126302599,2428.4089479672025,2276.369537134901,"INR 2,090"
PR005806,09/06/2026,,,Ganna,,4060.22,"₹3,829.04","Rs. 3,500"
PR001623,21/02/2026,MANDI037,,Narma,6306.15,"Rs. 7,526","Rs. 6,916",6620
PR007163,2026/01/04,,Bathinda,sugarcane,"3,583.25/-","Rs. 4,467",4024.8905657939736,"INR 3,500"
PR010714,30/03/2026,024,Bathinda,गेहूं,"₹2,334.68",2729.93,2532.31,"2,275.00/-"
PR010549,2026-03-02,MANDI018,Ferozepur,Ganne,"2,993.84/-","INR 3,647",,"INR 3,500"
PR000612,09-Apr-2026,MANDI034,Ludhiana,mustard,"₹5,837.30","6,915.12/-","6,376.21/-","INR 5,650"
PR009963,2026/06/22,MANDI015,Ambala,Wheat,2059.0367092846714,2535.85,"₹2,297.44",2275
PR008047,28.08.2026,MANDI021,,Corn,"₹2,043.86","2,372.78/-",2208.3192468111233,2090
PR010119,2026/07/20,MANDI041,,सरसों,"Rs. 5,402","5,826.14/-","₹5,614.18","5,650.00/-"
PR005320,23/01/2026,MANDI047,Ambala,cotton,6089.44,"6,702.39/-","6,395.91/-",
PR004614,2026-03-25,mandi_007,Amritsar,कपास,"₹6,064.38",6950.9,6507.64,
PR000367,2026/08/10,040,Bathinda,WHEAT,"INR 1,936","Rs. 2,216","Rs. 2,076",
PR007844,04-06-2026,MANDI015,Patiala,Ganna,"₹3,355.43","₹3,743.14","₹3,549.28","INR 3,500"
PR004472,2026/08/26,MANDI018,Sirsa,Mustard,"Rs. 5,887","6,608.19/-",,5650
PR002846,18.05.2026,MANDI024,Bathinda,Ganne,"INR 3,333","INR 4,032","₹3,682.47","3,500.00/-"
PR009818,07.06.2026,,Patiala,Makki,"Rs. 1,896","Rs. 2,221",2058.68,"₹2,090.00"
PR003688,06-27-2026,014,Amritsar,धान,2083.14,"2,528.00/-",2305.5658073282984,
PR004662,2026/08/08,MANDI034,Amritsar,Sugarcane,"₹3,039.19",,"Rs. 3,296",3500
PR002824,2026-09-05,,Sirsa,Corn,"₹2,083.89","Rs. 2,539",2311.6,2090
PR006824,28/01/2026,mandi_008,,चावल,2175.342602184806,"₹2,330.16",2252.75,
PR002364,2026-08-04,MANDI055,Karnal,Sarso,"Rs. 5,363","Rs. 6,281","₹5,821.83","₹5,650.00"
PR007076,2026-07-26,,Moga,Mustard,"Rs. 5,653",6142.89,"₹5,897.89",5650
PR006616,2026/05/08,MANDI018,Amritsar,sugarcane,3183.87,3931.53,,
PR000245,2026-08-18,MANDI031,Bathinda,Makki,"₹2,066.83","INR 2,269","₹2,168.16","₹2,090.00"
PR010403,2026-05-23,mandi032,Ludhiana,गेहूं,"Rs. 2,040",2440.41,"INR 2,240",
PR010904,2026-01-14,mandi038,Fatehabad,Sugarcane,3586.476311518265,"Rs. 4,392",3989.43,
PR009118,2026-03-21,MANDI033,Kurukshetra,Basmati,"Rs. 2,246",2761.02,"Rs. 2,503","Rs. 2,183"
PR004887,12-Jun-2026,M013,Amritsar,सरसों,5353.32,,"INR 5,770",5650
PR011337,24/04/2026,MANDI-007,Moga,गन्ना,3296.6,"INR 4,091","INR 3,694",3500
PR007096,10.06.2026,mandi044,Ambala,Sugarcane,3355.72,"Rs. 3,624",3489.9432301467477,"INR 3,500"
PR004585,2026-02-14,mandi047,Fatehabad,कपास,5715.14061722257,,5916.5207860996015,
PR011556,25.04.2026,mandi_031,Bathinda,Basmati,2040.23,"INR 2,209","₹2,124.86",2183
PR002040,05-23-2026,011,Ludhiana,Makka,"₹2,109.47","₹2,582.96",2346.2159729650166,"Rs. 2,090"
PR005639,12-Jun-2026,MANDI040,Ludhiana,मक्का,1960.59,"INR 2,062","₹2,011.32","₹2,090.00"
PR007119,17.04.2026,MANDI-053,Sirsa,Sugarcane,3524.01,"Rs. 3,823","Rs. 3,674","₹3,500.00"
PR010247,2026/08/03,M004,,Narma,,"Rs. 7,925","₹7,306.80",6620
PR004656,02/09/2026,M048,Jalandhar,Ganne,"Rs. 3,272","₹4,068.20","₹3,670.04",3500
PR010966,09-03-2026,mandi_031,Bathinda,गन्ना,"₹3,271.48",3460.57,3366.02,3500
PR002065,2026-06-07,MANDI017,Ludhiana,Paddy,,2013.68,"Rs. 1,947",
PR011532,2026-06-09,MANDI036,Kurukshetra,Narma,6473.07,7232.41,,
PR006008,2026/09/03,MANDI016,,Cotton,"Rs. 6,746",8132.4,"Rs. 7,439",
PR007719,10-Feb-2026,MANDI-015,Ambala,Makka,2149.81,2349.78,"Rs. 2,250","₹2,090.00"
PR009734,20.04.2026,mandi006,Patiala,Wheat,,,,2275
PR009201,24.02.2026,MANDI027,Kurukshetra,Kanak,"INR 1,975","INR 2,256",,"Rs. 2,275"
PR011380,2026/01/22,mandi_029,,Narma,"INR 6,210",7161.99,"INR 6,686","INR 6,620"
PR009128,29.06.2026,mandi_057,,mustard,"Rs. 5,729",6821.006742814968,"₹6,275.20","Rs. 5,650"
PR011434,2026/09/02,M054,Fatehabad,Chawal,1920.79,2359.11,"₹2,139.95",2183
PR002538,03-19-2026,MANDI043,Ferozepur,Kapas,6160.71,7023.17,6591.940674390551,6620
PR010920,14.08.2026,MANDI053,Amritsar,Sarson,,6546.59,6004.15,"INR 5,650"
PR000205,2026-02-18,M042,Amritsar,चावल,2285.5463403059834,"₹2,468.07","₹2,376.81","Rs. 2,183"
PR010397,23/08/2026,M034,Ferozepur,mustard,"₹5,120.69","₹5,748.11","₹5,434.40","5,650.00/-"
PR003026,01-Jul-2026,mandi027,Jalandhar,Mustard,"5,089.19/-",6245.53,"5,667.36/-",5650
PR004092,2026-09-09,,Ludhiana,cotton,5916.24,"INR 6,691","INR 6,304","INR 6,620"
PR007327,2026-05-07,MANDI056,,Sugarcane,3076.9,3629.77,"₹3,353.34",
PR011360,14.07.2026,MANDI010,,WHEAT,1949.5,2219.88,"INR 2,085",
PR009980,2026/06/01,MANDI-017,Hisar,कपास,5814.08,"₹6,746.46","INR 6,280",6620
PR009708,01-May-2026,MANDI010,Moga,Dhaan,"2,086.40/-",,"₹2,167.41",2183
PR008094,2026/04/26,mandi_055,Ferozepur,Chawal,"INR 2,199","₹2,738.72","₹2,468.97",2183
PR005926,16/04/2026,mandi_037,Kurukshetra,wheat,"Rs. 2,165","2,641.17/-","₹2,402.89",2275
PR004637,05-17-2026,MANDI-041,Karnal,Makki,2073.2,2458.23,"₹2,265.72","₹2,090.00"
PR010662,2026-04-01,MANDI056,Ludhiana,Corn,"INR 1,989",2156.6808963346425,"₹2,072.66",
PR001194,2026/05/16,M006,Ludhiana,wheat,"Rs. 2,181",2517.4770910959764,"2,349.29/-","₹2,275.00"
PR001189,06-Aug-2026,MANDI040,Sirsa,गन्ना,"₹3,082.42","₹3,728.20","3,405.31/-","₹3,500.00"
PR003173,2026-03-19,MANDI054,Ludhiana,कपास,"Rs. 5,659",7057.53,,6620
PR005907,24.01.2026,M038,Kurukshetra,GEHUN,"INR 1,939","2,171.74/-","INR 2,056",2275
PR003592,13.01.2026,M050,Amritsar,Dhaan,"Rs. 1,961","INR 2,068","Rs. 2,015","Rs. 2,183"
PR000993,06/02/2026,,Moga,GEHUN,"₹2,173.97",2449.53,"₹2,311.75",2275
PR002074,2026/04/10,M035,Bathinda,cotton,"₹5,774.73","6,117.38/-","Rs. 5,946","Rs. 6,620"
PR010476,2026-08-29,MANDI051,,sugarcane,3178.0079325113534,3563.692442713811,"₹3,370.85",3500
PR011193,10-Jan-2026,044,Ambala,Corn,2045.750418301563,2264.27,2155.01,"₹2,090.00"
PR008438,2026-01-05,MANDI003,,mustard,4882.12,"Rs. 5,570",5225.99,"INR 5,650"
PR011986,2026-06-11,mandi_029,Ludhiana,Maize,"1,969.29/-","Rs. 2,452",2210.44,
PR006254,06.04.2026,MANDI-033,Jalandhar,Sarson,5801.735799809264,6299.57,"Rs. 6,051",5650
PR006698,2026/06/13,MANDI005,Bathinda,Sarson,"₹4,841.46","₹5,084.43","Rs. 4,963",5650
PR003621,30-Mar-2026,MANDI041,Ferozepur,Kanak,2036.7931472346727,"2,188.56/-","₹2,112.68",
PR005714,2026/02/23,MANDI046,Fatehabad,Kanak,"Rs. 2,152","INR 2,288",2219.75,"INR 2,275"
PR009493,07-17-2026,MANDI-021,Jalandhar,Sarson,"₹5,047.86","INR 5,305","₹5,176.46","₹5,650.00"
PR010798,2026/08/29,MANDI004,Hisar,Sarson,"INR 5,144",6154.627911456034,"Rs. 5,649","INR 5,650"
PR005264,29/06/2026,M044,Ambala,Cotton,"INR 6,189",7578.31,6883.72,"₹6,620.00"
