arrival_id,date,mandi_id,crop_name,variety,arrival_quantity_qtl,farmer_count
ARR0005154,2026-03-10,MANDI029,Cotton,Hybrid,-180.02,138.0
ARR0001210,03/02/2026,MANDI038,Rice,PBW-343,335.67,148.0
ARR0013363,2026-06-09,MANDI041,Wheat,Pusa-1121,423.74,133.0
ARR0018721,2026-06-15,MANDI012,Wheat,PBW-343,173.43,
ARR0013069,2026/08/05,MANDI007,Mustard,HD-2967,150.73,49.0
ARR0022316,09-Mar-2026,MANDI040,Maize,Local,323.8,136.0
ARR0003124,2026-07-07,MANDI037,Sugarcane,,85.11,38.0
ARR0000079,2026-08-19,MANDI056,Sugarcane,,336.89,
ARR0023498,09-05-2026,MANDI025,Maize,Pusa-1121,410.57,
ARR0024239,06-09-2026,MANDI027,Cotton,HD-2967,134.05,116.0
ARR0013013,2026-07-23,MANDI041,Wheat,PBW-343,184.69,74.0
ARR0024608,2026/04/26,MANDI014,Maize,HD-2967,,150.0
ARR0009138,13-May-2026,MANDI022,Cotton,Pusa-1121,,131.0
ARR0024362,25/06/2026,MANDI015,Cotton,Pusa-1121,386.47,
ARR0023288,06-30-2026,MANDI007,Cotton,,444.5,76.0
ARR0018876,22-Apr-2026,MANDI017,Maize,PBW-343,452.65,55.0
ARR0022213,02-03-2026,MANDI039,Sugarcane,PBW-343,-113.92,85.0
ARR0020058,14/05/2026,MANDI032,Wheat,HD-2967,146.72,141.0
ARR0020948,2026-05-17,MANDI036,Maize,HD-2967,132.53,32.0
ARR0004870,2026-03-03,MANDI002,Rice,Hybrid,,5.0
ARR0015606,06-15-2026,MANDI017,Maize,Pusa-1121,,59.0
ARR0014486,06-15-2026,MANDI029,Wheat,PBW-343,361.87,
ARR0006214,06-Jul-2026,MANDI013,Cotton,Premium,147.47,72.0
ARR0001783,09-05-2026,MANDI004,Cotton,Hybrid,-162.67,148.0
ARR0006986,24/03/2026,MANDI053,Cotton,PBW-343,-0.1417,61.0
ARR0013276,04-09-2026,MANDI029,Mustard,,,
ARR0017480,07/05/2026,MANDI013,Sugarcane,PBW-343,169.34,146.0
ARR0005545,03-09-2026,MANDI041,Mustard,Local,-1.3865,139.0
ARR0001947,2026-07-20,MANDI028,Wheat,,,
ARR0024774,26/08/2026,MANDI002,Rice,HD-2967,,38.0
ARR0023788,2026-09-07,MANDI037,Mustard,Local,13.21,
ARR0017062,15-Mar-2026,MANDI043,Sugarcane,Pusa-1121,37.83,61.0
ARR0021749,29/01/2026,MANDI037,Mustard,HD-2967,260.99,
ARR0006790,10-Mar-2026,MANDI027,Wheat,PBW-343,205.76,20.0
ARR0001393,28-Aug-2026,MANDI027,Maize,PBW-343,196.42,103.0
ARR0010662,2026-04-17,MANDI019,Sugarcane,HD-2967,137.64,25.0
ARR0017137,2026-07-19,MANDI019,Cotton,Premium,,112.0
,21/06/2026,MANDI050,Rice,Pusa-1121,,90.0
ARR0011981,2026/01/20,MANDI026,Mustard,Pusa-1121,229.88,
ARR0003216,28.06.2026,MANDI022,Wheat,,293.86,54.0
ARR0008990,05-22-2026,MANDI035,Maize,Local,,148.0
ARR0012405,17-Jun-2026,MANDI033,Sugarcane,Hybrid,356.25,67.0
ARR0009970,03.08.2026,MANDI027,Mustard,Local,,88.0
ARR0012306,08-30-2026,MANDI037,Wheat,Hybrid,496.34,80.0
ARR0001771,06/03/2026,MANDI004,Mustard,,366.16,20.0
ARR0018987,07-13-2026,MANDI041,Sugarcane,Premium,295.95,110.0
ARR0021271,01-Apr-2026,MANDI026,Sugarcane,Local,129.71,67.0
ARR0010913,2026-06-02,MANDI022,Cotton,HD-2967,,68.0
ARR0011676,10/04/2026,MANDI044,Mustard,HD-2967,340.9,
ARR0003023,2026/08/23,MANDI052,Rice,HD-2967,,13.0
ARR0005402,31-Jan-2026,MANDI005,Sugarcane,Premium,413.58,61.0
ARR0007857,01-21-2026,MANDI049,Mustard,HD-2967,-145.06,47.0
ARR0010101,03-28-2026,MANDI036,Cotton,PBW-343,325.6,73.0
ARR0006876,06-05-2026,MANDI039,Mustard,HD-2967,197.87,41.0
ARR0024613,01.05.2026,MANDI036,Wheat,PBW-343,405.8,38.0
ARR0013957,2026-07-20,MANDI052,Rice,,,38.0
ARR0004620,2026-02-11,MANDI022,Maize,Premium,223.98,111.0
ARR0021007,24/08/2026,MANDI005,Mustard,HD-2967,154.9,125.0
ARR0008720,25.05.2026,MANDI008,Sugarcane,,163.23,77.0
ARR0008559,2026/08/20,MANDI008,Maize,,35.26,63.0
ARR0019147,26/01/2026,MANDI035,Mustard,HD-2967,96.46,68.0
ARR0014291,13/04/2026,MANDI026,Sugarcane,Pusa-1121,214.88,91.0
ARR0012517,2026-03-20,MANDI033,Cotton,PBW-343,248.94,81.0
ARR0007969,24.08.2026,MANDI028,Cotton,Local,,47.0
ARR0012455,13/07/2026,MANDI055,Cotton,Hybrid,122.63,72.0
ARR0010653,2026/01/28,MANDI055,Rice,Pusa-1121,160.77,79.0
ARR0006826,08-10-2026,MANDI027,Cotton,HD-2967,262.99,8.0
ARR0010112,31.01.2026,MANDI009,Wheat,HD-2967,127.03,44.0
ARR0017086,2026-01-24,MANDI031,Cotton,Hybrid,438.67,26.0
ARR0018027,06-18-2026,MANDI011,Sugarcane,PBW-343,93.33,136.0
ARR0008160,09-05-2026,MANDI056,Rice,Pusa-1121,24.89,115.0
ARR0020842,15-Jan-2026,MANDI035,Cotton,Hybrid,105.23,16.0
ARR0004424,06/04/2026,MANDI012,Rice,PBW-343,364.98,140.0
ARR0012160,2026/07/25,MANDI009,Mustard,Premium,481.72,
ARR0006863,02-02-2026,MANDI048,Cotton,Hybrid,-1.7378,117.0
ARR0006987,03/03/2026,MANDI034,Maize,Pusa-1121,73.64,
ARR0009491,2026-03-22,MANDI028,Sugarcane,Hybrid,39.11,
ARR0015848,2026-06-22,MANDI026,Maize,Premium,454.79,
ARR0023648,12.02.2026,MANDI043,Wheat,,38.64,111.0
ARR0007283,01-30-2026,MANDI010,Wheat,Local,,39.0
ARR0002927,26/03/2026,MANDI040,Rice,Premium,223.03,86.0
ARR0009826,2026-06-26,MANDI039,Mustard,,416.61,
ARR0009480,24.07.2026,MANDI013,Rice,,246.84,
ARR0008734,10/02/2026,MANDI037,Wheat,Premium,,
ARR0022418,17/03/2026,MANDI042,Cotton,Local,,
ARR0016875,08.06.2026,MANDI041,Sugarcane,Local,,139.0
ARR0002014,19/06/2026,MANDI048,Maize,HD-2967,307.66,110.0
ARR0021740,01-03-2026,MANDI033,Wheat,,443.26,7.0
ARR0005678,31/01/2026,MANDI013,Maize,,177.24,142.0
ARR0000948,04-07-2026,MANDI001,Wheat,Hybrid,,11.0
ARR0019395,08-29-2026,MANDI019,Cotton,Hybrid,225.33,68.0
ARR0002148,08-25-2026,MANDI037,Rice,HD-2967,,116.0
ARR0008789,2026/03/07,MANDI010,Sugarcane,Local,341.27,150.0
ARR0007130,2026/03/10,MANDI036,Wheat,Pusa-1121,311.99,119.0
ARR0024596,02-19-2026,MANDI032,Sugarcane,PBW-343,-426.17,121.0
ARR0022034,27-Apr-2026,MANDI001,Wheat,Local,,134.0
ARR0009700,2026/07/23,MANDI008,Mustard,Premium,-4.0079,48.0
ARR0020709,2026-02-19,MANDI004,Mustard,PBW-343,85.31,56.0
ARR0010956,08-16-2026,MANDI001,Maize,Premium,452.73,121.0
ARR0006842,01-31-2026,MANDI033,Sugarcane,HD-2967,401.96,97.0
ARR0017195,30.01.2026,MANDI008,Mustard,Pusa-1121,416.03,53.0
ARR0024841,17-May-2026,MANDI035,Rice,Pusa-1121,196.92,13.0
ARR0016697,13/01/2026,MANDI043,Cotton,HD-2967,,19.0
ARR0002074,2026/04/08,MANDI054,Wheat,,60.83,
ARR0009731,07-25-2026,MANDI048,Maize,Local,434.81,34.0
ARR0022397,17-Jun-2026,MANDI030,Cotton,,-112.41,50.0
ARR0022100,28-Jan-2026,MANDI015,Mustard,Premium,21.78,115.0
ARR0007735,29/04/2026,MANDI023,Rice,Pusa-1121,,78.0
ARR0000886,24.02.2026,MANDI017,Mustard,Pusa-1121,234.59,136.0
ARR0011335,24-Jan-2026,MANDI056,Rice,PBW-343,-1.117,65.0
ARR0014622,2026-05-07,MANDI056,Rice,Hybrid,246.36,85.0
ARR0015333,27/08/2026,MANDI043,Wheat,PBW-343,155.87,23.0
ARR0007330,05-12-2026,MANDI023,Wheat,,344.72,
ARR0010201,08/06/2026,MANDI036,Wheat,,,93.0
ARR0003896,28/04/2026,MANDI013,Sugarcane,Pusa-1121,323.74,49.0
ARR0023176,12-Feb-2026,MANDI022,Wheat,PBW-343,-4.3175,77.0
ARR0024910,2026/07/26,MANDI052,Maize,Pusa-1121,274.75,124.0
ARR0024741,23/07/2026,MANDI025,Wheat,,-1.7156,91.0
ARR0020439,2026/05/06,MANDI007,Maize,HD-2967,498.57,88.0
ARR0008250,08/07/2026,MANDI039,Cotton,Hybrid,169.37,6.0
ARR0018070,2026-06-11,MANDI004,Mustard,Hybrid,235.09,94.0
ARR0018030,28.03.2026,MANDI004,Maize,Pusa-1121,,16.0
ARR0008013,17-Aug-2026,MANDI028,Maize,,405.86,34.0
ARR0009213,20/08/2026,MANDI053,Rice,Pusa-1121,,
ARR0010592,2026/03/29,MANDI027,Cotton,HD-2967,-12.56,115.0
ARR0021900,2026-07-23,MANDI011,Maize,Pusa-1121,158.13,14.0
ARR0019869,2026/04/02,MANDI038,Maize,PBW-343,304.06,50.0
ARR0020294,02/09/2026,MANDI017,Wheat,Premium,60.45,61.0
ARR0001469,01-17-2026,MANDI030,Maize,HD-2967,122.38,68.0
ARR0016855,01-26-2026,MANDI044,Maize,HD-2967,242.73,33.0
ARR0010551,2026-06-19,MANDI020,Sugarcane,Local,85.95,81.0
ARR0002723,14-Mar-2026,MANDI051,Mustard,HD-2967,,6.0
ARR0005420,06-May-2026,MANDI048,Sugarcane,Premium,,
ARR0022853,2026/02/06,MANDI048,Rice,Premium,,83.0
ARR0017549,05-10-2026,MANDI041,Rice,Pusa-1121,444.23,59.0
ARR0024601,2026-05-24,MANDI009,Rice,Premium,255.42,
ARR0023754,2026/01/13,MANDI043,Mustard,Local,145.57,26.0
,15.06.2026,MANDI034,Maize,PBW-343,417.73,5.0
ARR0006042,01.04.2026,MANDI028,Mustard,Local,351.90000000000003,95.0
ARR0012062,08-05-2026,MANDI022,Wheat,PBW-343,312.32,49.0
ARR0014589,2026/08/08,MANDI056,Sugarcane,Premium,,21.0
,23-Jul-2026,MANDI029,Rice,,,40.0
ARR0016926,01/05/2026,MANDI006,Sugarcane,PBW-343,,120.0
ARR0009248,2026-07-31,MANDI045,Sugarcane,PBW-343,71.62,
ARR0022972,02.06.2026,MANDI018,Rice,,42.77,
ARR0022242,06.08.2026,MANDI012,Maize,HD-2967,461.96,74.0
ARR0013893,02/06/2026,MANDI028,Mustard,HD-2967,217.14,114.0
ARR0015734,17-Aug-2026,MANDI038,Mustard,Local,482.41,19.0
ARR0010117,18/02/2026,MANDI011,Wheat,Premium,418.48,5.0
ARR0007266,04/08/2026,MANDI056,Mustard,Pusa-1121,278.11,95.0
ARR0022376,11-Apr-2026,MANDI056,Mustard,PBW-343,406.02,113.0
ARR0017460,2026-01-18,MANDI028,Cotton,,474.96,
ARR0009308,06/03/2026,MANDI008,Rice,Local,,22.0
ARR0003937,06/09/2026,MANDI007,Maize,Pusa-1121,425.77,78.0
ARR0011726,27-Apr-2026,MANDI011,Wheat,Pusa-1121,231.75,
ARR0023787,2026-07-02,MANDI005,Mustard,Hybrid,136.89,126.0
ARR0015044,2026-01-21,MANDI021,Rice,Premium,481.78,120.0
ARR0004208,18-Jan-2026,MANDI014,Mustard,Premium,55.9,
ARR0014034,12-Jan-2026,MANDI050,Rice,HD-2967,31.46,100.0
ARR0002150,2026-05-19,MANDI030,Mustard,,359.28,
ARR0019883,2026/04/17,MANDI028,Rice,,291.63,82.0
ARR0000075,06-Aug-2026,MANDI019,Sugarcane,Hybrid,310.65000000000003,84.0
ARR0020686,2026-01-17,MANDI004,Mustard,PBW-343,359.09,7.0
ARR0004017,2026/08/01,MANDI053,Wheat,Local,213.88,99.0
ARR0019691,2026/08/24,MANDI013,Wheat,Pusa-1121,314.41,52.0
ARR0013042,20/07/2026,MANDI001,Cotton,Premium,,49.0
ARR0014596,06-29-2026,MANDI041,Sugarcane,Pusa-1121,323.35,135.0
ARR0003933,2026-07-16,MANDI001,Maize,HD-2967,445.79,121.0
ARR0014671,20-Jun-2026,MANDI038,Cotton,Local,,83.0
ARR0019599,13.03.2026,MANDI045,Sugarcane,Premium,207.32,16.0
ARR0019806,16/07/2026,MANDI019,Wheat,HD-2967,478.42,13.0
ARR0015503,24/07/2026,MANDI053,Wheat,,,39.0
ARR0002510,2026-08-20,MANDI027,Wheat,Pusa-1121,59.8,38.0
ARR0007282,08-10-2026,MANDI034,Maize,Pusa-1121,349.01000000000005,125.0
ARR0009245,08/09/2026,MANDI051,Cotton,Pusa-1121,95.44,108.0
ARR0021379,28/03/2026,MANDI032,Cotton,Hybrid,,109.0
ARR0004068,09-Feb-2026,MANDI028,Cotton,Premium,55.08,54.0
ARR0013101,24/04/2026,MANDI042,Maize,,332.36,99.0
ARR0003146,2026-03-30,MANDI022,Rice,Hybrid,65.28,123.0
ARR0022740,14-Jul-2026,MANDI011,Maize,Local,276.59,54.0
ARR0017514,09-Mar-2026,MANDI050,Rice,Premium,346.37,
ARR0008698,2026-01-14,MANDI037,Cotton,Pusa-1121,212.03,67.0
ARR0005132,2026/03/09,MANDI056,Maize,Premium,96.89,84.0
ARR0016925,15.03.2026,MANDI052,Sugarcane,PBW-343,273.03,47.0
ARR0007397,2026-02-05,MANDI022,Maize,HD-2967,496.37,100.0
ARR0019389,09.04.2026,MANDI034,Maize,Hybrid,,88.0
ARR0011561,2026-03-12,MANDI022,Cotton,PBW-343,284.8,135.0
ARR0017139,2026-08-22,MANDI046,Cotton,Pusa-1121,71.71,14.0
ARR0018999,2026-03-21,MANDI045,Mustard,Local,91.66,82.0
ARR0021666,2026/07/09,MANDI052,Wheat,PBW-343,26.260000000000005,69.0
ARR0022539,2026-01-21,MANDI044,Wheat,Local,337.49,132.0
ARR0002543,2026/08/27,MANDI038,Mustard,Hybrid,213.69,46.0
ARR0006074,03/06/2026,MANDI009,Maize,Hybrid,152.41,113.0
ARR0023660,2026-02-28,MANDI018,Wheat,Pusa-1121,449.19,
ARR0000238,08-Jan-2026,MANDI016,Mustard,Hybrid,185.96,
ARR0016485,04-19-2026,MANDI007,Maize,Premium,189.01,76.0
ARR0021923,2026-08-29,MANDI024,Mustard,Hybrid,,59.0
ARR0020613,03-05-2026,MANDI048,Mustard,Premium,311.0,61.0
ARR0005193,2026/08/02,MANDI004,Maize,Hybrid,269.54,118.0
ARR0004767,06-19-2026,MANDI042,Rice,Hybrid,223.42,112.0
ARR0001621,01-11-2026,MANDI017,Maize,Hybrid,-3.5077,84.0
ARR0008794,2026/06/20,MANDI053,Sugarcane,HD-2967,176.04,131.0
ARR0001309,2026-01-02,MANDI047,Wheat,Pusa-1121,170.41,113.0
ARR0014375,08/04/2026,MANDI051,Wheat,Hybrid,221.02,145.0
ARR0001583,02-28-2026,MANDI034,Mustard,Local,262.2,109.0
ARR0021589,10/05/2026,MANDI020,Mustard,Pusa-1121,17.76,150.0
ARR0002432,08-Aug-2026,MANDI027,Wheat,Local,417.36,100.0
ARR0007812,13.01.2026,MANDI026,Cotton,PBW-343,,44.0
ARR0001045,09/01/2026,MANDI013,Wheat,Hybrid,436.66,124.0
ARR0022722,25.04.2026,MANDI038,Maize,Hybrid,-83.23,133.0
ARR0005010,2026/03/29,MANDI045,Rice,,273.89,62.0
ARR0017872,09-03-2026,MANDI034,Sugarcane,Pusa-1121,284.01,64.0
ARR0007634,09/02/2026,MANDI047,Wheat,Premium,175.31,144.0
ARR0010932,2026-02-27,MANDI015,Maize,Premium,73.58,
ARR0021091,2026-08-06,MANDI047,Mustard,PBW-343,,130.0
ARR0005796,01-Sep-2026,MANDI022,Mustard,,,49.0
ARR0005492,08-10-2026,MANDI011,Rice,,,77.0
ARR0021642,2026/05/13,MANDI038,Rice,HD-2967,47.27,83.0
ARR0017003,08-25-2026,MANDI023,Maize,PBW-343,,66.0
ARR0011798,03-Jun-2026,MANDI033,Maize,Pusa-1121,341.17,144.0
ARR0013952,08-Jun-2026,MANDI025,Cotton,Local,449.94,107.0
ARR0001601,2026-03-26,MANDI023,Cotton,Hybrid,269.25,93.0
ARR0021374,08-Jul-2026,MANDI037,Maize,Premium,302.23,14.0
ARR0001850,2026-09-08,MANDI018,Wheat,HD-2967,-0.7190000000000001,105.0
ARR0001753,2026-05-25,MANDI055,Cotton,Hybrid,,32.0
ARR0002041,21/05/2026,MANDI041,Cotton,Premium,368.3,
ARR0007966,08-19-2026,MANDI007,Rice,,118.33,7.0
ARR0005232,14.04.2026,MANDI056,Cotton,HD-2967,468.4,81.0
ARR0000547,2026-07-29,MANDI054,Wheat,HD-2967,476.76,14.0
ARR0006200,06-Mar-2026,MANDI002,Maize,HD-2967,193.94,11.0
ARR0022391,2026-05-12,MANDI013,Sugarcane,,11.71,65.0
ARR0005148,2026-02-27,MANDI041,Wheat,Local,151.42,81.0
ARR0010738,04-02-2026,MANDI042,Wheat,Pusa-1121,,18.0
ARR0018052,17/01/2026,MANDI035,Maize,Premium,86.82,150.0
ARR0012192,23-Jul-2026,MANDI038,Rice,Local,227.44,28.0
ARR0010695,09-08-2026,MANDI004,Mustard,HD-2967,286.0,13.0
ARR0015594,16/04/2026,MANDI025,Cotton,HD-2967,-461.91,90.0
ARR0007170,2026/04/04,MANDI050,Wheat,Local,,51.0
ARR0016560,12-Apr-2026,MANDI027,Rice,PBW-343,387.58,28.0
ARR0023919,21.08.2026,MANDI002,Maize,,93.86,23.0
ARR0022859,16-Aug-2026,MANDI029,Maize,PBW-343,,127.0
ARR0024227,29/05/2026,MANDI047,Mustard,HD-2967,255.52,134.0
ARR0014651,2026-01-20,MANDI015,Rice,PBW-343,,56.0
ARR0015303,2026-04-08,MANDI014,Maize,Local,,
ARR0015575,03-30-2026,MANDI010,Mustard,PBW-343,,63.0
ARR0010418,04/03/2026,MANDI036,Maize,Pusa-1121,-3.5654000000000003,69.0
ARR0020529,13/03/2026,MANDI018,Cotton,HD-2967,151.76,108.0
ARR0019574,01.05.2026,MANDI019,Wheat,HD-2967,24.79,
ARR0009319,2026-05-17,MANDI001,Wheat,Hybrid,239.82,94.0
ARR0023907,06-Jul-2026,MANDI001,Sugarcane,,-491.44,6.0
ARR0017707,02-19-2026,MANDI057,Rice,Premium,193.52,
ARR0017988,2026-01-28,MANDI038,Mustard,Hybrid,104.66,
ARR0014091,2026/03/06,MANDI003,Cotton,PBW-343,204.96,
ARR0004066,14.06.2026,MANDI051,Maize,Local,375.9,51.0
ARR0023283,28/08/2026,MANDI051,Cotton,Premium,488.15,47.0
,21.01.2026,MANDI013,Wheat,Premium,,32.0
ARR0015567,15.08.2026,MANDI008,Maize,PBW-343,-322.56,108.0
ARR0002001,07-Mar-2026,MANDI031,Wheat,HD-2967,371.05,79.0
ARR0002064,2026-02-02,MANDI034,Cotton,,449.5,38.0
ARR0023891,03-11-2026,MANDI049,Maize,Hybrid,280.82,
ARR0001508,2026/06/27,MANDI012,Sugarcane,PBW-343,,44.0
ARR0006684,05-Jul-2026,MANDI011,Wheat,PBW-343,423.57,20.0
ARR0017944,2026-07-25,MANDI027,Mustard,Hybrid,,125.0
ARR0005578,09-02-2026,MANDI030,Maize,Premium,319.64,110.0
ARR0023972,2026-08-30,MANDI021,Mustard,Hybrid,352.79,117.0
ARR0008090,22-Jun-2026,MANDI011,Mustard,PBW-343,143.15,18.0
ARR0005612,23.02.2026,MANDI009,Wheat,Pusa-1121,,
ARR0018680,2026-07-06,MANDI017,Maize,Premium,178.4,135.0
ARR0020331,31/03/2026,MANDI036,Maize,Pusa-1121,309.25,85.0
ARR0005336,2026/08/21,MANDI013,Sugarcane,Local,14.9,61.0
ARR0009547,21-Feb-2026,MANDI040,Wheat,,100.44,109.0
ARR0004142,2026/01/13,MANDI021,Mustard,Hybrid,93.61,52.0
ARR0007939,2026-01-25,MANDI034,Rice,Pusa-1121,269.68,
ARR0020516,2026-05-13,MANDI025,Mustard,Pusa-1121,-0.1162,118.0
ARR0013037,2026-07-23,MANDI017,Rice,PBW-343,110.86,41.0
ARR0006017,2026/03/30,MANDI057,Wheat,Pusa-1121,223.43,69.0
ARR0012225,31-Jan-2026,MANDI017,Mustard,Premium,457.25,
ARR0017620,2026-04-23,MANDI053,Mustard,HD-2967,308.6,
ARR0021625,12-Jun-2026,MANDI043,Maize,Local,-59.76,91.0
ARR0024336,07-Aug-2026,MANDI053,Cotton,,92.63,138.0
ARR0012950,04/04/2026,MANDI018,Wheat,HD-2967,43.7,39.0
ARR0002252,2026/02/14,MANDI016,Rice,PBW-343,403.21,89.0
ARR0003671,06.03.2026,MANDI025,Maize,Pusa-1121,,62.0
ARR0019065,09/06/2026,MANDI019,Maize,Hybrid,305.39,99.0
ARR0018340,26/02/2026,MANDI037,Sugarcane,PBW-343,,79.0
ARR0020592,14-May-2026,MANDI046,Cotton,Local,254.42,120.0
ARR0013437,03-04-2026,MANDI035,Mustard,Local,153.87,49.0
ARR0023493,02-12-2026,MANDI049,Sugarcane,PBW-343,315.79,145.0
ARR0017332,19-Jul-2026,MANDI036,Rice,Premium,,84.0
ARR0011690,04-26-2026,MANDI024,Mustard,Pusa-1121,284.36,106.0
ARR0018574,2026-06-06,MANDI007,Maize,Hybrid,480.62,99.0
ARR0019026,25/01/2026,MANDI042,Sugarcane,HD-2967,,6.0
ARR0014197,21/04/2026,MANDI037,Mustard,Pusa-1121,240.06,
ARR0024877,2026/01/01,MANDI001,Maize,Hybrid,137.82999999999998,
ARR0020976,09.07.2026,MANDI029,Maize,Local,41.45,
ARR0016667,11-Feb-2026,MANDI026,Rice,PBW-343,437.2,128.0
ARR0012964,03-Jul-2026,MANDI032,Maize,PBW-343,244.96,
ARR0019280,19-May-2026,MANDI026,Wheat,Premium,357.2,59.0
ARR0011911,2026/09/09,MANDI051,Mustard,Hybrid,312.25,51.0
ARR0006698,11.08.2026,MANDI020,Sugarcane,Premium,122.22,103.0
ARR0022370,2026/06/15,MANDI009,Mustard,Hybrid,204.42,125.0
ARR0006059,2026/06/08,MANDI037,Sugarcane,Hybrid,271.06,84.0
ARR0018225,2026/08/08,MANDI010,Cotton,Hybrid,,97.0
ARR0017949,2026-08-18,MANDI037,Sugarcane,HD-2967,254.91,84.0
ARR0004699,18-Jul-2026,MANDI017,Wheat,Local,237.74,25.0
ARR0010751,10-Jul-2026,MANDI057,Mustard,HD-2967,389.66,128.0
ARR0003321,2026/04/06,MANDI027,Maize,,,
ARR0015865,2026/01/05,MANDI021,Mustard,PBW-343,368.68,24.0
ARR0010465,21/06/2026,MANDI017,Wheat,,449.69,142.0
ARR0012447,30.04.2026,MANDI003,Sugarcane,PBW-343,-125.03,79.0
ARR0004774,2026/04/02,MANDI009,Cotton,Premium,150.97,138.0
ARR0006576,07/03/2026,MANDI026,Mustard,Hybrid,,
ARR0021170,30/06/2026,MANDI038,Maize,,83.52000000000001,86.0
ARR0004710,2026-07-20,MANDI007,Cotton,PBW-343,358.55000000000007,
ARR0017232,04.06.2026,MANDI028,Rice,,169.36,22.0
ARR0018696,2026-01-12,MANDI041,Mustard,Hybrid,496.69,120.0
ARR0017223,2026-03-02,MANDI033,Sugarcane,Hybrid,356.58,56.0
ARR0013654,06-20-2026,MANDI037,Rice,,194.66000000000005,46.0
ARR0008741,15.07.2026,MANDI024,Wheat,,70.58,70.0
ARR0021541,13/07/2026,MANDI057,Cotton,Premium,-464.82,6.0
ARR0005786,2026-08-27,MANDI053,Wheat,HD-2967,476.28,120.0
ARR0015966,27-Jul-2026,MANDI007,Rice,Hybrid,,148.0
ARR0016989,21.08.2026,MANDI002,Mustard,Pusa-1121,394.47,
ARR0013561,2026-01-19,MANDI017,Wheat,HD-2967,43.45,46.0
ARR0010271,17.05.2026,MANDI010,Sugarcane,Premium,150.53,94.0
ARR0022579,2026/04/26,MANDI004,Mustard,PBW-343,341.24,99.0
ARR0007226,08.06.2026,MANDI022,Sugarcane,HD-2967,,23.0
ARR0002312,28/07/2026,MANDI057,Mustard,Local,92.22,138.0
ARR0019927,2026-05-16,MANDI001,Maize,Hybrid,45.96,50.0
ARR0012659,2026-02-24,MANDI030,Sugarcane,Pusa-1121,-4.5039,90.0
ARR0008392,13.02.2026,MANDI029,Sugarcane,PBW-343,,
ARR0022465,2026-01-03,MANDI007,Cotton,PBW-343,,90.0
ARR0008678,13.04.2026,MANDI019,Rice,,33.87,45.0
ARR0015168,29.04.2026,MANDI043,Sugarcane,HD-2967,115.99,113.0
ARR0012917,06-17-2026,MANDI008,Maize,HD-2967,405.96,138.0
ARR0002824,08/09/2026,MANDI044,Cotton,HD-2967,270.14,89.0
ARR0004552,28-Feb-2026,MANDI018,Rice,,292.41,67.0
ARR0005337,13-Apr-2026,MANDI047,Maize,Premium,249.84,29.0
ARR0011438,2026/06/19,MANDI026,Sugarcane,HD-2967,187.11,61.0
ARR0014010,03-06-2026,MANDI036,Wheat,PBW-343,257.59,65.0
ARR0011354,24/06/2026,MANDI010,Rice,,,147.0
ARR0003750,07/09/2026,MANDI051,Wheat,Premium,57.86,
ARR0010395,05/04/2026,MANDI003,Rice,Premium,212.24,70.0
ARR0019169,2026/03/23,MANDI016,Mustard,HD-2967,,90.0
ARR0016533,2026-04-14,MANDI020,Wheat,,188.72,98.0
ARR0021400,06/04/2026,MANDI039,Sugarcane,Pusa-1121,351.28,
ARR0009080,25/02/2026,MANDI009,Cotton,,107.74,112.0
ARR0000525,01-Jan-2026,MANDI047,Maize,HD-2967,157.08,67.0
ARR0021598,2026-01-21,MANDI055,Mustard,,,28.0
ARR0013733,04-May-2026,MANDI051,Mustard,HD-2967,68.59,
ARR0022995,2026/07/16,MANDI042,Rice,Hybrid,254.52,101.0
ARR0023650,27-Jun-2026,MANDI013,Sugarcane,PBW-343,,
ARR0000123,24/01/2026,MANDI051,Cotton,HD-2967,213.65,
ARR0015621,2026/02/28,MANDI003,Sugarcane,Local,176.64,61.0
ARR0009800,03-Apr-2026,MANDI014,Mustard,Premium,127.06,63.0
ARR0024676,12-Jul-2026,MANDI007,Rice,PBW-343,303.13,145.0
ARR0002284,08/07/2026,MANDI035,Maize,HD-2967,,
ARR0002303,18.04.2026,MANDI028,Cotton,PBW-343,47.49000000000001,5.0
ARR0011610,2026/05/04,MANDI036,Wheat,,351.75,141.0
ARR0024331,03-27-2026,MANDI012,Rice,PBW-343,494.22,20.0
ARR0014293,14/01/2026,MANDI037,Sugarcane,Pusa-1121,147.59,142.0
ARR0005821,02-Jun-2026,MANDI005,Rice,Pusa-1121,,136.0
ARR0014554,06/09/2026,MANDI021,Maize,Local,,52.0
ARR0018300,2026-04-01,MANDI015,Wheat,PBW-343,170.52,29.0
ARR0016771,15-May-2026,MANDI017,Cotton,Pusa-1121,368.1,16.0
ARR0015174,2026/05/13,MANDI044,Wheat,Pusa-1121,232.72,27.0
ARR0000049,07-15-2026,MANDI030,Maize,Hybrid,,44.0
ARR0016886,2026/01/02,MANDI011,Mustard,HD-2967,,123.0
ARR0015012,2026-05-16,MANDI044,Maize,Hybrid,323.18,20.0
ARR0003186,01-21-2026,MANDI031,Cotton,,265.32,111.0
ARR0014346,03-27-2026,MANDI014,Mustard,PBW-343,196.57,51.0
ARR0015775,04-03-2026,MANDI001,Wheat,Pusa-1121,364.25,132.0
ARR0000230,2026/05/04,MANDI027,Maize,Hybrid,,85.0
ARR0019854,21/02/2026,MANDI048,Cotton,,459.98,110.0
